Date,dow_jones_index
2015-09-08,18190.0
2015-09-09,18820.0
2015-09-10,18650.0
2015-09-11,18610.0
2015-09-12,18610.0
2015-09-13,18610.0
2015-09-14,18610.0
2015-09-15,18590.0
2015-09-16,18780.0
2015-09-17,19040.0
2015-09-18,18730.0
2015-09-19,18625.0
2015-09-20,18625.0
2015-09-21,18625.0
2015-09-22,18625.0
2015-09-23,18625.0
2015-09-24,18520.0
2015-09-25,18550.0
2015-09-26,18595.0
2015-09-27,18595.0
2015-09-28,18640.0
2015-09-29,18150.0
2015-09-30,18540.0
2015-10-01,18540.0
2015-10-02,18300.0
2015-10-03,18595.0
2015-10-04,18595.0
2015-10-05,18890.0
2015-10-06,19150.0
2015-10-07,19140.0
2015-10-08,19040.0
2015-10-09,19300.0
2015-10-10,19290.0
2015-10-11,19290.0
2015-10-12,19290.0
2015-10-13,19280.0
2015-10-14,19150.0
2015-10-15,19030.0
2015-10-16,19240.0
2015-10-17,19265.0
2015-10-18,19265.0
2015-10-19,19290.0
2015-10-20,19300.0
2015-10-21,19470.0
2015-10-22,19340.0
2015-10-23,19890.0
2015-10-24,19970.0
2015-10-25,19970.0
2015-10-26,20050.0
2015-10-27,19910.0
2015-10-28,20030.0
2015-10-29,20170.0
2015-10-30,20300.0
2015-10-31,20120.0
2015-11-01,20120.0
2015-11-02,19940.0
2015-11-03,20185.0
2015-11-04,20430.0
2015-11-05,20410.0
2015-11-06,20420.0
2015-11-07,20550.0
2015-11-08,20550.0
2015-11-09,20680.0
2015-11-10,20510.0
2015-11-11,20540.0
2015-11-12,20410.0
2015-11-13,20070.0
2015-11-14,19925.0
2015-11-15,19925.0
2015-11-16,19780.0
2015-11-17,20240.0
2015-11-18,20180.0
2015-11-19,20650.0
2015-11-20,20480.0
2015-11-21,20540.0
2015-11-22,20540.0
2015-11-23,20540.0
2015-11-24,20600.0
2015-11-25,20480.0
2015-11-26,20470.0
2015-11-27,20500.0
2015-11-28,20535.0
2015-11-29,20535.0
2015-11-30,20570.0
2015-12-01,20500.0
2015-12-02,20570.0
2015-12-03,20570.0
2015-12-04,20270.0
2015-12-05,20450.0
2015-12-06,20450.0
2015-12-07,20630.0
2015-12-08,20590.0
2015-12-09,20280.0
2015-12-10,20180.0
2015-12-11,20380.0
2015-12-12,20165.0
2015-12-13,20165.0
2015-12-14,19950.0
2015-12-15,19950.0
2015-12-16,20320.0
2015-12-17,20430.0
2015-12-18,20190.0
2015-12-19,20080.0
2015-12-20,20080.0
2015-12-21,19970.0
2015-12-22,20000.0
2015-12-23,20040.0
2015-12-24,20080.0
2015-12-25,20010.0
2015-12-26,20000.0
2015-12-27,20000.0
2015-12-28,19990.0
2015-12-29,20260.0
2015-12-30,20190.0
2015-12-31,19945.0
2016-01-01,19945.0
2016-01-02,19945.0
2016-01-03,19945.0
2016-01-04,19700.0
2016-01-05,19650.0
2016-01-06,19470.0
2016-01-07,18990.0
2016-01-08,18890.0
2016-01-09,18660.0
2016-01-10,18660.0
2016-01-11,18660.0
2016-01-12,18430.0
2016-01-13,18670.0
2016-01-14,18220.0
2016-01-15,18170.0
2016-01-16,18020.0
2016-01-17,18020.0
2016-01-18,17870.0
2016-01-19,18020.0
2016-01-20,17700.0
2016-01-21,17770.0
2016-01-22,18130.0
2016-01-23,18165.0
2016-01-24,18165.0
2016-01-25,18200.0
2016-01-26,18090.0
2016-01-27,18080.0
2016-01-28,18100.0
2016-01-29,18680.0
2016-01-30,18775.0
2016-01-31,18775.0
2016-02-01,18870.0
2016-02-02,18600.0
2016-02-03,18240.0
2016-02-04,18140.0
2016-02-05,18130.0
2016-02-06,18105.0
2016-02-07,18105.0
2016-02-08,18080.0
2016-02-09,17270.0
2016-02-10,17230.0
2016-02-11,17010.0
2016-02-12,16790.0
2016-02-13,17055.0
2016-02-14,17055.0
2016-02-15,17320.0
2016-02-16,17700.0
2016-02-17,17410.0
2016-02-18,17740.0
2016-02-19,17530.0
2016-02-20,17500.0
2016-02-21,17500.0
2016-02-22,17470.0
2016-02-23,17610.0
2016-02-24,17520.0
2016-02-25,17520.0
2016-02-26,17740.0
2016-02-27,17705.0
2016-02-28,17705.0
2016-02-29,17670.0
2016-03-01,17580.0
2016-03-02,18210.0
2016-03-03,18420.0
2016-03-04,18220.0
2016-03-05,18230.0
2016-03-06,18230.0
2016-03-07,18240.0
2016-03-08,18170.0
2016-03-09,18230.0
2016-03-10,18300.0
2016-03-11,18360.0
2016-03-12,18500.0
2016-03-13,18500.0
2016-03-14,18640.0
2016-03-15,18600.0
2016-03-16,18525.0
2016-03-17,18450.0
2016-03-18,18380.0
2016-03-19,18530.0
2016-03-20,18530.0
2016-03-21,18530.0
2016-03-22,18680.0
2016-03-23,18690.0
2016-03-24,18700.0
2016-03-25,18700.0
2016-03-26,18785.0
2016-03-27,18785.0
2016-03-28,18870.0
2016-03-29,18880.0
2016-03-30,18770.0
2016-03-31,18720.0
2016-04-01,18710.0
2016-04-02,18725.0
2016-04-03,18725.0
2016-04-04,18740.0
2016-04-05,18430.0
2016-04-06,18360.0
2016-04-07,18250.0
2016-04-08,18170.0
2016-04-09,18065.0
2016-04-10,18065.0
2016-04-11,17960.0
2016-04-12,17940.0
2016-04-13,18380.0
2016-04-14,18580.0
2016-04-15,18520.0
2016-04-16,18310.0
2016-04-17,18310.0
2016-04-18,18100.0
2016-04-19,18620.0
2016-04-20,18530.0
2016-04-21,18670.0
2016-04-22,18640.0
2016-04-23,18705.0
2016-04-24,18705.0
2016-04-25,18770.0
2016-04-26,18740.0
2016-04-27,18850.0
2016-04-28,18510.0
2016-04-29,18180.0
2016-04-30,18180.0
2016-05-01,18180.0
2016-05-02,17850.0
2016-05-03,17825.0
2016-05-04,17825.0
2016-05-05,17825.0
2016-05-06,17800.0
2016-05-07,17865.0
2016-05-08,17865.0
2016-05-09,17930.0
2016-05-10,18150.0
2016-05-11,18310.0
2016-05-12,18210.0
2016-05-13,18130.0
2016-05-14,18035.0
2016-05-15,18035.0
2016-05-16,17940.0
2016-05-17,18190.0
2016-05-18,18000.0
2016-05-19,18250.0
2016-05-20,18200.0
2016-05-21,18200.0
2016-05-22,18200.0
2016-05-23,18200.0
2016-05-24,18130.0
2016-05-25,18500.0
2016-05-26,18340.0
2016-05-27,18510.0
2016-05-28,18605.0
2016-05-29,18605.0
2016-05-30,18700.0
2016-05-31,18790.0
2016-06-01,18340.0
2016-06-02,18180.0
2016-06-03,18180.0
2016-06-04,18080.0
2016-06-05,18080.0
2016-06-06,17980.0
2016-06-07,18110.0
2016-06-08,18140.0
2016-06-09,18140.0
2016-06-10,18170.0
2016-06-11,17965.0
2016-06-12,17965.0
2016-06-13,17760.0
2016-06-14,17670.0
2016-06-15,17620.0
2016-06-16,17190.0
2016-06-17,17440.0
2016-06-18,17495.0
2016-06-19,17495.0
2016-06-20,17550.0
2016-06-21,17630.0
2016-06-22,17780.0
2016-06-23,17180.0
2016-06-24,16580.0
2016-06-25,16590.0
2016-06-26,16590.0
2016-06-27,16600.0
2016-06-28,16600.0
2016-06-29,16900.0
2016-06-30,17190.0
2016-07-01,17470.0
2016-07-02,17370.0
2016-07-03,17370.0
2016-07-04,17370.0
2016-07-05,17270.0
2016-07-06,16890.0
2016-07-07,16850.0
2016-07-08,16810.0
2016-07-09,17065.0
2016-07-10,17065.0
2016-07-11,17320.0
2016-07-12,17660.0
2016-07-13,17960.0
2016-07-14,18070.0
2016-07-15,18290.0
2016-07-16,18400.0
2016-07-17,18400.0
2016-07-18,18400.0
2016-07-19,18510.0
2016-07-20,18390.0
2016-07-21,18840.0
2016-07-22,18350.0
2016-07-23,18240.0
2016-07-24,18240.0
2016-07-25,18240.0
2016-07-26,18130.0
2016-07-27,18350.0
2016-07-28,18310.0
2016-07-29,18400.0
2016-07-30,18150.0
2016-07-31,18150.0
2016-08-01,17900.0
2016-08-02,17770.0
2016-08-03,17400.0
2016-08-04,17400.0
2016-08-05,17560.0
2016-08-06,17610.0
2016-08-07,17610.0
2016-08-08,17660.0
2016-08-09,17880.0
2016-08-10,17950.0
2016-08-11,17950.0
2016-08-12,17950.0
2016-08-13,17775.0
2016-08-14,17775.0
2016-08-15,17775.0
2016-08-16,17600.0
2016-08-17,17610.0
2016-08-18,17320.0
2016-08-19,17450.0
2016-08-20,17480.0
2016-08-21,17480.0
2016-08-22,17510.0
2016-08-23,17455.0
2016-08-24,17400.0
2016-08-25,17400.0
2016-08-26,17400.0
2016-08-27,17500.0
2016-08-28,17500.0
2016-08-29,17600.0
2016-08-30,17690.0
2016-08-31,17680.0
2016-09-01,17830.0
2016-09-02,17730.0
2016-09-03,17765.0
2016-09-04,17765.0
2016-09-05,17765.0
2016-09-06,17800.0
2016-09-07,17450.0
2016-09-08,17560.0
2016-09-09,17360.0
2016-09-10,17360.0
2016-09-11,17360.0
2016-09-12,17160.0
2016-09-13,17360.0
2016-09-14,17580.0
2016-09-15,17200.0
2016-09-16,17300.0
2016-09-17,17350.0
2016-09-18,17350.0
2016-09-19,17350.0
2016-09-20,17350.0
2016-09-21,17350.0
2016-09-22,17350.0
2016-09-23,17400.0
2016-09-24,17350.0
2016-09-25,17350.0
2016-09-26,17300.0
2016-09-27,17190.0
2016-09-28,17010.0
2016-09-29,17460.0
2016-09-30,17130.0
2016-10-01,17245.0
2016-10-02,17245.0
2016-10-03,17360.0
2016-10-04,17450.0
2016-10-05,17460.0
2016-10-06,17770.0
2016-10-07,17700.0
2016-10-08,17660.0
2016-10-09,17660.0
2016-10-10,17660.0
2016-10-11,17660.0
2016-10-12,17620.0
2016-10-13,17530.0
2016-10-14,17500.0
2016-10-15,17500.0
2016-10-16,17500.0
2016-10-17,17500.0
2016-10-18,17470.0
2016-10-19,17565.0
2016-10-20,17660.0
2016-10-21,17880.0
2016-10-22,17755.0
2016-10-23,17755.0
2016-10-24,17630.0
2016-10-25,17640.0
2016-10-26,17650.0
2016-10-27,17780.0
2016-10-28,17860.0
2016-10-29,17830.0
2016-10-30,17830.0
2016-10-31,17800.0
2016-11-01,17800.0
2016-11-02,17520.0
2016-11-03,17420.0
2016-11-04,17320.0
2016-11-05,17505.0
2016-11-06,17505.0
2016-11-07,17690.0
2016-11-08,17830.0
2016-11-09,16700.0
2016-11-10,18360.0
2016-11-11,18710.0
2016-11-12,18855.0
2016-11-13,18855.0
2016-11-14,19000.0
2016-11-15,19030.0
2016-11-16,19240.0
2016-11-17,19240.0
2016-11-18,19500.0
2016-11-19,19530.0
2016-11-20,19530.0
2016-11-21,19560.0
2016-11-22,19650.0
2016-11-23,19835.0
2016-11-24,20020.0
2016-11-25,20180.0
2016-11-26,20100.0
2016-11-27,20100.0
2016-11-28,20020.0
2016-11-29,19910.0
2016-11-30,20030.0
2016-12-01,20300.0
2016-12-02,20410.0
2016-12-03,20345.0
2016-12-04,20345.0
2016-12-05,20280.0
2016-12-06,20390.0
2016-12-07,20540.0
2016-12-08,20690.0
2016-12-09,20890.0
2016-12-10,21065.0
2016-12-11,21065.0
2016-12-12,21240.0
2016-12-13,21250.0
2016-12-14,21270.0
2016-12-15,21690.0
2016-12-16,21780.0
2016-12-17,21715.0
2016-12-18,21715.0
2016-12-19,21650.0
2016-12-20,21770.0
2016-12-21,21730.0
2016-12-22,21700.0
2016-12-23,21645.0
2016-12-24,21645.0
2016-12-25,21645.0
2016-12-26,21590.0
2016-12-27,21690.0
2016-12-28,21700.0
2016-12-29,21410.0
2016-12-30,21460.0
2016-12-31,21630.0
2017-01-01,21630.0
2017-01-02,21630.0
2017-01-03,21630.0
2017-01-04,21800.0
2017-01-05,21540.0
2017-01-06,21420.0
2017-01-07,21315.0
2017-01-08,21315.0
2017-01-09,21315.0
2017-01-10,21210.0
2017-01-11,21310.0
2017-01-12,21200.0
2017-01-13,21130.0
2017-01-14,21085.0
2017-01-15,21085.0
2017-01-16,21040.0
2017-01-17,20880.0
2017-01-18,20850.0
2017-01-19,21100.0
2017-01-20,21070.0
2017-01-21,20905.0
2017-01-22,20905.0
2017-01-23,20740.0
2017-01-24,20770.0
2017-01-25,21040.0
2017-01-26,21190.0
2017-01-27,21320.0
2017-01-28,21305.0
2017-01-29,21305.0
2017-01-30,21290.0
2017-01-31,21000.0
2017-02-01,20910.0
2017-02-02,20750.0
2017-02-03,20840.0
2017-02-04,20905.0
2017-02-05,20905.0
2017-02-06,20970.0
2017-02-07,20860.0
2017-02-08,20840.0
2017-02-09,20840.0
2017-02-10,21200.0
2017-02-11,21340.0
2017-02-12,21340.0
2017-02-13,21480.0
2017-02-14,21470.0
2017-02-15,21820.0
2017-02-16,21920.0
2017-02-17,21580.0
2017-02-18,21590.0
2017-02-19,21590.0
2017-02-20,21600.0
2017-02-21,21610.0
2017-02-22,21750.0
2017-02-23,21580.0
2017-02-24,21630.0
2017-02-25,21570.0
2017-02-26,21570.0
2017-02-27,21510.0
2017-02-28,21620.0
2017-03-01,21850.0
2017-03-02,22230.0
2017-03-03,22090.0
2017-03-04,21985.0
2017-03-05,21985.0
2017-03-06,21880.0
2017-03-07,21980.0
2017-03-08,21780.0
2017-03-09,21960.0
2017-03-10,22200.0
2017-03-11,22125.0
2017-03-12,22125.0
2017-03-13,22050.0
2017-03-14,22140.0
2017-03-15,22000.0
2017-03-16,21880.0
2017-03-17,22040.0
2017-03-18,21935.0
2017-03-19,21935.0
2017-03-20,21935.0
2017-03-21,21830.0
2017-03-22,21110.0
2017-03-23,21240.0
2017-03-24,21420.0
2017-03-25,21135.0
2017-03-26,21135.0
2017-03-27,20850.0
2017-03-28,20910.0
2017-03-29,21115.0
2017-03-30,21115.0
2017-03-31,21320.0
2017-04-01,21225.0
2017-04-02,21225.0
2017-04-03,21130.0
2017-04-04,21100.0
2017-04-05,21420.0
2017-04-06,21225.0
2017-04-07,21030.0
2017-04-08,20995.0
2017-04-09,20995.0
2017-04-10,20995.0
2017-04-11,20960.0
2017-04-12,20830.0
2017-04-13,20790.0
2017-04-14,20670.0
2017-04-15,20490.0
2017-04-16,20490.0
2017-04-17,20310.0
2017-04-18,20355.0
2017-04-19,20400.0
2017-04-20,20550.0
2017-04-21,20800.0
2017-04-22,20880.0
2017-04-23,20880.0
2017-04-24,20960.0
2017-04-25,20960.0
2017-04-26,21500.0
2017-04-27,21570.0
2017-04-28,21300.0
2017-04-29,21345.0
2017-04-30,21345.0
2017-05-01,21390.0
2017-05-02,21400.0
2017-05-03,21550.0
2017-05-04,21550.0
2017-05-05,21550.0
2017-05-06,21550.0
2017-05-07,21550.0
2017-05-08,21700.0
2017-05-09,21730.0
2017-05-10,21800.0
2017-05-11,22050.0
2017-05-12,21900.0
2017-05-13,21870.0
2017-05-14,21870.0
2017-05-15,21840.0
2017-05-16,22020.0
2017-05-17,21530.0
2017-05-18,21120.0
2017-05-19,21280.0
2017-05-20,21285.0
2017-05-21,21285.0
2017-05-22,21290.0
2017-05-23,21500.0
2017-05-24,21370.0
2017-05-25,21530.0
2017-05-26,21490.0
2017-05-27,21480.0
2017-05-28,21480.0
2017-05-29,21470.0
2017-05-30,21470.0
2017-05-31,21405.0
2017-06-01,21340.0
2017-06-02,21460.0
2017-06-03,21430.0
2017-06-04,21430.0
2017-06-05,21400.0
2017-06-06,21290.0
2017-06-07,21190.0
2017-06-08,21210.0
2017-06-09,21320.0
2017-06-10,21355.0
2017-06-11,21355.0
2017-06-12,21390.0
2017-06-13,21330.0
2017-06-14,21380.0
2017-06-15,21430.0
2017-06-16,21660.0
2017-06-17,21680.0
2017-06-18,21680.0
2017-06-19,21700.0
2017-06-20,21910.0
2017-06-21,21780.0
2017-06-22,21920.0
2017-06-23,21815.0
2017-06-24,21815.0
2017-06-25,21815.0
2017-06-26,21710.0
2017-06-27,21840.0
2017-06-28,21840.0
2017-06-29,22000.0
2017-06-30,21750.0
2017-07-01,21835.0
2017-07-02,21835.0
2017-07-03,21920.0
2017-07-04,22180.0
2017-07-05,22230.0
2017-07-06,22080.0
2017-07-07,22090.0
2017-07-08,22240.0
2017-07-09,22240.0
2017-07-10,22390.0
2017-07-11,22280.0
2017-07-12,22250.0
2017-07-13,22170.0
2017-07-14,22240.0
2017-07-15,22260.0
2017-07-16,22260.0
2017-07-17,22260.0
2017-07-18,22280.0
2017-07-19,22200.0
2017-07-20,22120.0
2017-07-21,22040.0
2017-07-22,21985.0
2017-07-23,21985.0
2017-07-24,21930.0
2017-07-25,21800.0
2017-07-26,22010.0
2017-07-27,22010.0
2017-07-28,22055.0
2017-07-29,22055.0
2017-07-30,22055.0
2017-07-31,22100.0
2017-08-01,22100.0
2017-08-02,22100.0
2017-08-03,22100.0
2017-08-04,22130.0
2017-08-05,22130.0
2017-08-06,22130.0
2017-08-07,22130.0
2017-08-08,22130.0
2017-08-09,22090.0
2017-08-10,21880.0
2017-08-11,21935.0
2017-08-12,21935.0
2017-08-13,21935.0
2017-08-14,21990.0
2017-08-15,21810.0
2017-08-16,21900.0
2017-08-17,21800.0
2017-08-18,21570.0
2017-08-19,21640.0
2017-08-20,21640.0
2017-08-21,21710.0
2017-08-22,21710.0
2017-08-23,21710.0
2017-08-24,21710.0
2017-08-25,21800.0
2017-08-26,21810.0
2017-08-27,21810.0
2017-08-28,21820.0
2017-08-29,21855.0
2017-08-30,21855.0
2017-08-31,21890.0
2017-09-01,21815.0
2017-09-02,21815.0
2017-09-03,21815.0
2017-09-04,21815.0
2017-09-05,21740.0
2017-09-06,21500.0
2017-09-07,21790.0
2017-09-08,21200.0
2017-09-09,21550.0
2017-09-10,21550.0
2017-09-11,21550.0
2017-09-12,21900.0
2017-09-13,21840.0
2017-09-14,22000.0
2017-09-15,22100.0
2017-09-16,22300.0
2017-09-17,22300.0
2017-09-18,22300.0
2017-09-19,22500.0
2017-09-20,22450.0
2017-09-21,22660.0
2017-09-22,22570.0
2017-09-23,22575.0
2017-09-24,22575.0
2017-09-25,22580.0
2017-09-26,22450.0
2017-09-27,22530.0
2017-09-28,22690.0
2017-09-29,23070.0
2017-09-30,23125.0
2017-10-01,23125.0
2017-10-02,23125.0
2017-10-03,23125.0
2017-10-04,23180.0
2017-10-05,23100.0
2017-10-06,23100.0
2017-10-07,23100.0
2017-10-08,23100.0
2017-10-09,23100.0
2017-10-10,23020.0
2017-10-11,23010.0
2017-10-12,23170.0
2017-10-13,22950.0
2017-10-14,22960.0
2017-10-15,22960.0
2017-10-16,22970.0
2017-10-17,23220.0
2017-10-18,23200.0
2017-10-19,23550.0
2017-10-20,23560.0
2017-10-21,23700.0
2017-10-22,23700.0
2017-10-23,23840.0
2017-10-24,23710.0
2017-10-25,23850.0
2017-10-26,23710.0
2017-10-27,23740.0
2017-10-28,23740.0
2017-10-29,23740.0
2017-10-30,23770.0
2017-10-31,23880.0
2017-11-01,23990.0
2017-11-02,24035.0
2017-11-03,24035.0
2017-11-04,24035.0
2017-11-05,24035.0
2017-11-06,24080.0
2017-11-07,24040.0
2017-11-08,23990.0
2017-11-09,24000.0
2017-11-10,23840.0
2017-11-11,23840.0
2017-11-12,23840.0
2017-11-13,23840.0
2017-11-14,23910.0
2017-11-15,23680.0
2017-11-16,23730.0
2017-11-17,23780.0
2017-11-18,23690.0
2017-11-19,23690.0
2017-11-20,23600.0
2017-11-21,23600.0
2017-11-22,23800.0
2017-11-23,23775.0
2017-11-24,23750.0
2017-11-25,23795.0
2017-11-26,23795.0
2017-11-27,23795.0
2017-11-28,23795.0
2017-11-29,23840.0
2017-11-30,24100.0
2017-12-01,24500.0
2017-12-02,24580.0
2017-12-03,24580.0
2017-12-04,24660.0
2017-12-05,24830.0
2017-12-06,24500.0
2017-12-07,24270.0
2017-12-08,24585.0
2017-12-09,24585.0
2017-12-10,24585.0
2017-12-11,24900.0
2017-12-12,24900.0
2017-12-13,24980.0
2017-12-14,24980.0
2017-12-15,24660.0
2017-12-16,24745.0
2017-12-17,24745.0
2017-12-18,24830.0
2017-12-19,25020.0
2017-12-20,25490.0
2017-12-21,25570.0
2017-12-22,25340.0
2017-12-23,25405.0
2017-12-24,25405.0
2017-12-25,25470.0
2017-12-26,25255.0
2017-12-27,25040.0
2017-12-28,25060.0
2017-12-29,25010.0
2017-12-30,25055.0
2017-12-31,25055.0
2018-01-01,25055.0
2018-01-02,25055.0
2018-01-03,25055.0
2018-01-04,25100.0
2018-01-05,25740.0
2018-01-06,25780.0
2018-01-07,25780.0
2018-01-08,25780.0
2018-01-09,25820.0
2018-01-10,25730.0
2018-01-11,25740.0
2018-01-12,25910.0
2018-01-13,26020.0
2018-01-14,26020.0
2018-01-15,26130.0
2018-01-16,26150.0
2018-01-17,25660.0
2018-01-18,26440.0
2018-01-19,25710.0
2018-01-20,25730.0
2018-01-21,25730.0
2018-01-22,25750.0
2018-01-23,25870.0
2018-01-24,26220.0
2018-01-25,25900.0
2018-01-26,26280.0
2018-01-27,26285.0
2018-01-28,26285.0
2018-01-29,26290.0
2018-01-30,26200.0
2018-01-31,25880.0
2018-02-01,25830.0
2018-02-02,25820.0
2018-02-03,25515.0
2018-02-04,25515.0
2018-02-05,25210.0
2018-02-06,23260.0
2018-02-07,24020.0
2018-02-08,24300.0
2018-02-09,23700.0
2018-02-10,23845.0
2018-02-11,23845.0
2018-02-12,23845.0
2018-02-13,23990.0
2018-02-14,23500.0
2018-02-15,24120.0
2018-02-16,24300.0
2018-02-17,24450.0
2018-02-18,24450.0
2018-02-19,24600.0
2018-02-20,24400.0
2018-02-21,24340.0
2018-02-22,23610.0
2018-02-23,24310.0
2018-02-24,24230.0
2018-02-25,24230.0
2018-02-26,24150.0
2018-02-27,24700.0
2018-02-28,24550.0
2018-03-01,24150.0
2018-03-02,23500.0
2018-03-03,23310.0
2018-03-04,23310.0
2018-03-05,23120.0
2018-03-06,23400.0
2018-03-07,23370.0
2018-03-08,23440.0
2018-03-09,23640.0
2018-03-10,24085.0
2018-03-11,24085.0
2018-03-12,24530.0
2018-03-13,24210.0
2018-03-14,23805.0
2018-03-15,23400.0
2018-03-16,23940.0
2018-03-17,23820.0
2018-03-18,23820.0
2018-03-19,23700.0
2018-03-20,23770.0
2018-03-21,23195.0
2018-03-22,23195.0
2018-03-23,22620.0
2018-03-24,22560.0
2018-03-25,22560.0
2018-03-26,22500.0
2018-03-27,23020.0
2018-03-28,22830.0
2018-03-29,22800.0
2018-03-30,22880.0
2018-03-31,22880.0
2018-04-01,22880.0
2018-04-02,22960.0
2018-04-03,22710.0
2018-04-04,23080.0
2018-04-05,23110.0
2018-04-06,23540.0
2018-04-07,23480.0
2018-04-08,23480.0
2018-04-09,23420.0
2018-04-10,23530.0
2018-04-11,23285.0
2018-04-12,23040.0
2018-04-13,23285.0
2018-04-14,23285.0
2018-04-15,23285.0
2018-04-16,23285.0
2018-04-17,23530.0
2018-04-18,23620.0
2018-04-19,23850.0
2018-04-20,23570.0
2018-04-21,23705.0
2018-04-22,23705.0
2018-04-23,23840.0
2018-04-24,24000.0
2018-04-25,23940.0
2018-04-26,23880.0
2018-04-27,23540.0
2018-04-28,23500.0
2018-04-29,23500.0
2018-04-30,23500.0
2018-05-01,23460.0
2018-05-02,23440.0
2018-05-03,23495.0
2018-05-04,23495.0
2018-05-05,23495.0
2018-05-06,23495.0
2018-05-07,23495.0
2018-05-08,23550.0
2018-05-09,23520.0
2018-05-10,23910.0
2018-05-11,24120.0
2018-05-12,24155.0
2018-05-13,24155.0
2018-05-14,24190.0
2018-05-15,24220.0
2018-05-16,24350.0
2018-05-17,24480.0
2018-05-18,24350.0
2018-05-19,24475.0
2018-05-20,24475.0
2018-05-21,24600.0
2018-05-22,24600.0
2018-05-23,24500.0
2018-05-24,24250.0
2018-05-25,24185.0
2018-05-26,24185.0
2018-05-27,24185.0
2018-05-28,24120.0
2018-05-29,24350.0
2018-05-30,23610.0
2018-05-31,24140.0
2018-06-01,24300.0
2018-06-02,24300.0
2018-06-03,24300.0
2018-06-04,24460.0
2018-06-05,24320.0
2018-06-06,24180.0
2018-06-07,24590.0
2018-06-08,24650.0
2018-06-09,24715.0
2018-06-10,24715.0
2018-06-11,24780.0
2018-06-12,24900.0
2018-06-13,25100.0
2018-06-14,24990.0
2018-06-15,24810.0
2018-06-16,24775.0
2018-06-17,24775.0
2018-06-18,24740.0
2018-06-19,24700.0
2018-06-20,24660.0
2018-06-21,24640.0
2018-06-22,24300.0
2018-06-23,24345.0
2018-06-24,24345.0
2018-06-25,24390.0
2018-06-26,24220.0
2018-06-27,24050.0
2018-06-28,24080.0
2018-06-29,24060.0
2018-06-30,23860.0
2018-07-01,23860.0
2018-07-02,23660.0
2018-07-03,24100.0
2018-07-04,24300.0
2018-07-05,24290.0
2018-07-06,24140.0
2018-07-07,24170.0
2018-07-08,24170.0
2018-07-09,24200.0
2018-07-10,24470.0
2018-07-11,24300.0
2018-07-12,24800.0
2018-07-13,24710.0
2018-07-14,24925.0
2018-07-15,24925.0
2018-07-16,24925.0
2018-07-17,25140.0
2018-07-18,25200.0
2018-07-19,25200.0
2018-07-20,25200.0
2018-07-21,25120.0
2018-07-22,25120.0
2018-07-23,25040.0
2018-07-24,25000.0
2018-07-25,25225.0
2018-07-26,25450.0
2018-07-27,25170.0
2018-07-28,25085.0
2018-07-29,25085.0
2018-07-30,25000.0
2018-07-31,25130.0
2018-08-01,25370.0
2018-08-02,25110.0
2018-08-03,24980.0
2018-08-04,25015.0
2018-08-05,25015.0
2018-08-06,25050.0
2018-08-07,25190.0
2018-08-08,25170.0
2018-08-09,25330.0
2018-08-10,25030.0
2018-08-11,24765.0
2018-08-12,24765.0
2018-08-13,24500.0
2018-08-14,24790.0
2018-08-15,24800.0
2018-08-16,24770.0
2018-08-17,25130.0
2018-08-18,25095.0
2018-08-19,25095.0
2018-08-20,25060.0
2018-08-21,25030.0
2018-08-22,25000.0
2018-08-23,25170.0
2018-08-24,25230.0
2018-08-25,25320.0
2018-08-26,25320.0
2018-08-27,25410.0
2018-08-28,25650.0
2018-08-29,25920.0
2018-08-30,25700.0
2018-08-31,25440.0
2018-09-01,25480.0
2018-09-02,25480.0
2018-09-03,25480.0
2018-09-04,25520.0
2018-09-05,26000.0
2018-09-06,25930.0
2018-09-07,25340.0
2018-09-08,25380.0
2018-09-09,25380.0
2018-09-10,25380.0
2018-09-11,25420.0
2018-09-12,25475.0
2018-09-13,25530.0
2018-09-14,25780.0
2018-09-15,25780.0
2018-09-16,25780.0
2018-09-17,25780.0
2018-09-18,25780.0
2018-09-19,26000.0
2018-09-20,26240.0
2018-09-21,26700.0
2018-09-22,26565.0
2018-09-23,26565.0
2018-09-24,26565.0
2018-09-25,26430.0
2018-09-26,26410.0
2018-09-27,26720.0
2018-09-28,26480.0
2018-09-29,26600.0
2018-09-30,26600.0
2018-10-01,26720.0
2018-10-02,27000.0
2018-10-03,27000.0
2018-10-04,27060.0
2018-10-05,26980.0
2018-10-06,26980.0
2018-10-07,26980.0
2018-10-08,26980.0
2018-10-09,26900.0
2018-10-10,26170.0
2018-10-11,25440.0
2018-10-12,25630.0
2018-10-13,25510.0
2018-10-14,25510.0
2018-10-15,25390.0
2018-10-16,25390.0
2018-10-17,25760.0
2018-10-18,25930.0
2018-10-19,25730.0
2018-10-20,25710.0
2018-10-21,25710.0
2018-10-22,25690.0
2018-10-23,25280.0
2018-10-24,25480.0
2018-10-25,24790.0
2018-10-26,24530.0
2018-10-27,24630.0
2018-10-28,24630.0
2018-10-29,24730.0
2018-10-30,24700.0
2018-10-31,25120.0
2018-11-01,25530.0
2018-11-02,25580.0
2018-11-03,25540.0
2018-11-04,25540.0
2018-11-05,25500.0
2018-11-06,25480.0
2018-11-07,25810.0
2018-11-08,26240.0
2018-11-09,26270.0
2018-11-10,26115.0
2018-11-11,26115.0
2018-11-12,26115.0
2018-11-13,25960.0
2018-11-14,25850.0
2018-11-15,25080.0
